"ID","SiteID","ObservationTimeUTC","Value","Month","Year","SiteName"
685112,"36061NY08653","1/24/2025 4:00:00 AM",13.38,"Jan","2025","FDR"
685117,"36005NY12387","1/24/2025 5:00:00 AM",16.94,"Jan","2025","Cross Bronx Expy"
685118,"36061NY08454","1/24/2025 5:00:00 AM",15.3,"Jan","2025","Manhattan Bridge"
685119,"36061NY09734","1/24/2025 5:00:00 AM",13.3,"Jan","2025","Broadway/35th St"
685120,"36005NY11534","1/24/2025 5:00:00 AM",14.7,"Jan","2025","Mott Haven"
685121,"36061NY08653","1/24/2025 5:00:00 AM",13.77,"Jan","2025","FDR"
685139,"36005NY12387","1/24/2025 6:00:00 AM",17.22,"Jan","2025","Cross Bronx Expy"
685140,"36061NY08454","1/24/2025 6:00:00 AM",16.09,"Jan","2025","Manhattan Bridge"
685141,"36061NY09734","1/24/2025 6:00:00 AM",13.68,"Jan","2025","Broadway/35th St"
685142,"36005NY11534","1/24/2025 6:00:00 AM",14.89,"Jan","2025","Mott Haven"
685143,"36061NY08653","1/24/2025 6:00:00 AM",14.34,"Jan","2025","FDR"
685161,"36005NY12387","1/24/2025 7:00:00 AM",18.64,"Jan","2025","Cross Bronx Expy"
685162,"36061NY08454","1/24/2025 7:00:00 AM",17.64,"Jan","2025","Manhattan Bridge"
685163,"36061NY09734","1/24/2025 7:00:00 AM",14.66,"Jan","2025","Broadway/35th St"
685164,"36005NY11534","1/24/2025 7:00:00 AM",15.4,"Jan","2025","Mott Haven"
685165,"36061NY08653","1/24/2025 7:00:00 AM",15.13,"Jan","2025","FDR"
685182,"36005NY12387","1/24/2025 8:00:00 AM",18.22,"Jan","2025","Cross Bronx Expy"
685183,"36061NY08454","1/24/2025 8:00:00 AM",17.69,"Jan","2025","Manhattan Bridge"
685184,"36061NY09734","1/24/2025 8:00:00 AM",15.78,"Jan","2025","Broadway/35th St"
685185,"36005NY11534","1/24/2025 8:00:00 AM",15.47,"Jan","2025","Mott Haven"
685186,"36061NY08653","1/24/2025 8:00:00 AM",15.47,"Jan","2025","FDR"
685205,"36005NY12387","1/24/2025 9:00:00 AM",18.16,"Jan","2025","Cross Bronx Expy"
685206,"36061NY08454","1/24/2025 9:00:00 AM",17.17,"Jan","2025","Manhattan Bridge"
685207,"36061NY09734","1/24/2025 9:00:00 AM",14.95,"Jan","2025","Broadway/35th St"
685208,"36005NY11534","1/24/2025 9:00:00 AM",15.34,"Jan","2025","Mott Haven"
685209,"36061NY08653","1/24/2025 9:00:00 AM",15.26,"Jan","2025","FDR"
685227,"36005NY12387","1/24/2025 10:00:00 AM",18.12,"Jan","2025","Cross Bronx Expy"
685228,"36061NY08454","1/24/2025 10:00:00 AM",18.51,"Jan","2025","Manhattan Bridge"
685229,"36061NY09734","1/24/2025 10:00:00 AM",13.89,"Jan","2025","Broadway/35th St"
685230,"36005NY11534","1/24/2025 10:00:00 AM",15.14,"Jan","2025","Mott Haven"
685244,"36061NY08653","1/24/2025 10:00:00 AM",14.55,"Jan","2025","FDR"
685249,"36005NY12387","1/24/2025 11:00:00 AM",17.5,"Jan","2025","Cross Bronx Expy"
685250,"36061NY08454","1/24/2025 11:00:00 AM",16.63,"Jan","2025","Manhattan Bridge"
685251,"36061NY09734","1/24/2025 11:00:00 AM",13.68,"Jan","2025","Broadway/35th St"
685252,"36005NY11534","1/24/2025 11:00:00 AM",15.26,"Jan","2025","Mott Haven"
685253,"36061NY08653","1/24/2025 11:00:00 AM",13.96,"Jan","2025","FDR"
685271,"36005NY12387","1/24/2025 12:00:00 PM",16.54,"Jan","2025","Cross Bronx Expy"
685272,"36061NY08454","1/24/2025 12:00:00 PM",15.41,"Jan","2025","Manhattan Bridge"
685273,"36061NY09734","1/24/2025 12:00:00 PM",13.32,"Jan","2025","Broadway/35th St"
685274,"36005NY11534","1/24/2025 12:00:00 PM",14.31,"Jan","2025","Mott Haven"
685275,"36061NY08653","1/24/2025 12:00:00 PM",12.94,"Jan","2025","FDR"
685293,"36005NY12387","1/24/2025 1:00:00 PM",17.96,"Jan","2025","Cross Bronx Expy"
685294,"36061NY08454","1/24/2025 1:00:00 PM",16.08,"Jan","2025","Manhattan Bridge"
685295,"36061NY09734","1/24/2025 1:00:00 PM",13.11,"Jan","2025","Broadway/35th St"
685296,"36005NY11534","1/24/2025 1:00:00 PM",14.43,"Jan","2025","Mott Haven"
685297,"36061NY08653","1/24/2025 1:00:00 PM",13.93,"Jan","2025","FDR"
685314,"36005NY12387","1/24/2025 2:00:00 PM",15.74,"Jan","2025","Cross Bronx Expy"
685315,"36061NY08454","1/24/2025 2:00:00 PM",13.55,"Jan","2025","Manhattan Bridge"
685317,"36005NY11534","1/24/2025 2:00:00 PM",12.55,"Jan","2025","Mott Haven"
685335,"36005NY12387","1/24/2025 3:00:00 PM",12.7,"Jan","2025","Cross Bronx Expy"
686015,"36005NY12387","1/25/2025 10:00:00 PM",12.33,"Jan","2025","Cross Bronx Expy"
686016,"36061NY08454","1/25/2025 10:00:00 PM",12.13,"Jan","2025","Manhattan Bridge"
686037,"36005NY12387","1/25/2025 11:00:00 PM",12.92,"Jan","2025","Cross Bronx Expy"
686038,"36061NY08454","1/25/2025 11:00:00 PM",12.41,"Jan","2025","Manhattan Bridge"
686059,"36005NY12387","1/26/2025 12:00:00 AM",13.15,"Jan","2025","Cross Bronx Expy"
686060,"36061NY08454","1/26/2025 12:00:00 AM",12.43,"Jan","2025","Manhattan Bridge"
686081,"36005NY12387","1/26/2025 1:00:00 AM",13.09,"Jan","2025","Cross Bronx Expy"
686082,"36061NY08454","1/26/2025 1:00:00 AM",12.38,"Jan","2025","Manhattan Bridge"
686103,"36005NY12387","1/26/2025 2:00:00 AM",14.63,"Jan","2025","Cross Bronx Expy"
686104,"36061NY08454","1/26/2025 2:00:00 AM",13.44,"Jan","2025","Manhattan Bridge"
686125,"36005NY12387","1/26/2025 3:00:00 AM",15.15,"Jan","2025","Cross Bronx Expy"
686126,"36061NY08454","1/26/2025 3:00:00 AM",12.93,"Jan","2025","Manhattan Bridge"
686127,"36061NY09734","1/26/2025 3:00:00 AM",12.22,"Jan","2025","Broadway/35th St"
686147,"36005NY12387","1/26/2025 4:00:00 AM",15.74,"Jan","2025","Cross Bronx Expy"
686148,"36061NY08454","1/26/2025 4:00:00 AM",13.17,"Jan","2025","Manhattan Bridge"
686150,"36005NY11534","1/26/2025 4:00:00 AM",12.73,"Jan","2025","Mott Haven"
686169,"36005NY12387","1/26/2025 5:00:00 AM",15.61,"Jan","2025","Cross Bronx Expy"
686170,"36061NY08454","1/26/2025 5:00:00 AM",12.95,"Jan","2025","Manhattan Bridge"
686172,"36005NY11534","1/26/2025 5:00:00 AM",12.88,"Jan","2025","Mott Haven"
686191,"36005NY12387","1/26/2025 6:00:00 AM",16.23,"Jan","2025","Cross Bronx Expy"
686192,"36061NY08454","1/26/2025 6:00:00 AM",14.19,"Jan","2025","Manhattan Bridge"
686194,"36005NY11534","1/26/2025 6:00:00 AM",13.26,"Jan","2025","Mott Haven"
686213,"36005NY12387","1/26/2025 7:00:00 AM",17.11,"Jan","2025","Cross Bronx Expy"
686214,"36061NY08454","1/26/2025 7:00:00 AM",14.7,"Jan","2025","Manhattan Bridge"
686216,"36005NY11534","1/26/2025 7:00:00 AM",13.37,"Jan","2025","Mott Haven"
686217,"36061NY08653","1/26/2025 7:00:00 AM",12.23,"Jan","2025","FDR"
686235,"36005NY12387","1/26/2025 8:00:00 AM",16.49,"Jan","2025","Cross Bronx Expy"
686236,"36061NY08454","1/26/2025 8:00:00 AM",14.44,"Jan","2025","Manhattan Bridge"
686238,"36005NY11534","1/26/2025 8:00:00 AM",13.36,"Jan","2025","Mott Haven"
686257,"36005NY12387","1/26/2025 9:00:00 AM",15.98,"Jan","2025","Cross Bronx Expy"
686258,"36061NY08454","1/26/2025 9:00:00 AM",14.49,"Jan","2025","Manhattan Bridge"
686260,"36005NY11534","1/26/2025 9:00:00 AM",12.55,"Jan","2025","Mott Haven"
686279,"36005NY12387","1/26/2025 10:00:00 AM",15.64,"Jan","2025","Cross Bronx Expy"
686280,"36061NY08454","1/26/2025 10:00:00 AM",13.39,"Jan","2025","Manhattan Bridge"
686282,"36005NY11534","1/26/2025 10:00:00 AM",12.47,"Jan","2025","Mott Haven"
686301,"36005NY12387","1/26/2025 11:00:00 AM",15.79,"Jan","2025","Cross Bronx Expy"
686302,"36061NY08454","1/26/2025 11:00:00 AM",13.09,"Jan","2025","Manhattan Bridge"
686304,"36005NY11534","1/26/2025 11:00:00 AM",13.09,"Jan","2025","Mott Haven"
686323,"36005NY12387","1/26/2025 12:00:00 PM",15.25,"Jan","2025","Cross Bronx Expy"
686324,"36061NY08454","1/26/2025 12:00:00 PM",13.04,"Jan","2025","Manhattan Bridge"
686326,"36005NY11534","1/26/2025 12:00:00 PM",12.83,"Jan","2025","Mott Haven"
686344,"36005NY12387","1/26/2025 1:00:00 PM",13.75,"Jan","2025","Cross Bronx Expy"
686345,"36061NY08454","1/26/2025 1:00:00 PM",13.03,"Jan","2025","Manhattan Bridge"
686367,"36061NY08454","1/26/2025 2:00:00 PM",13.33,"Jan","2025","Manhattan Bridge"
686389,"36061NY08454","1/26/2025 3:00:00 PM",13.9,"Jan","2025","Manhattan Bridge"
689036,"36005NY12387","1/31/2025 12:00:00 PM",13.07,"Jan","2025","Cross Bronx Expy"
689059,"36005NY12387","1/31/2025 1:00:00 PM",13.44,"Jan","2025","Cross Bronx Expy"
689060,"36061NY08454","1/31/2025 1:00:00 PM",12.75,"Jan","2025","Manhattan Bridge"
689076,"36061NY08653","1/31/2025 1:00:00 PM",12.8,"Jan","2025","FDR"
689081,"36005NY12387","1/31/2025 2:00:00 PM",12.45,"Jan","2025","Cross Bronx Expy"
689103,"36005NY12387","1/31/2025 3:00:00 PM",14.21,"Jan","2025","Cross Bronx Expy"
689126,"36005NY12387","1/31/2025 4:00:00 PM",12.63,"Jan","2025","Cross Bronx Expy"
689129,"36005NY11534","1/31/2025 4:00:00 PM",12.58,"Jan","2025","Mott Haven"
689149,"36005NY12387","1/31/2025 5:00:00 PM",16.09,"Jan","2025","Cross Bronx Expy"
689150,"36061NY08454","1/31/2025 5:00:00 PM",13.23,"Jan","2025","Manhattan Bridge"
689152,"36005NY11534","1/31/2025 5:00:00 PM",13.08,"Jan","2025","Mott Haven"
689172,"36005NY12387","1/31/2025 6:00:00 PM",20.91,"Jan","2025","Cross Bronx Expy"
689173,"36061NY08454","1/31/2025 6:00:00 PM",15.83,"Jan","2025","Manhattan Bridge"
689174,"36061NY09734","1/31/2025 6:00:00 PM",14.34,"Jan","2025","Broadway/35th St"
689175,"36005NY11534","1/31/2025 6:00:00 PM",17.54,"Jan","2025","Mott Haven"
689195,"36005NY12387","1/31/2025 7:00:00 PM",20.78,"Jan","2025","Cross Bronx Expy"
689196,"36061NY08454","1/31/2025 7:00:00 PM",16.79,"Jan","2025","Manhattan Bridge"
689197,"36061NY09734","1/31/2025 7:00:00 PM",14.81,"Jan","2025","Broadway/35th St"
689198,"36005NY11534","1/31/2025 7:00:00 PM",15.64,"Jan","2025","Mott Haven"
689218,"36005NY12387","1/31/2025 8:00:00 PM",18.71,"Jan","2025","Cross Bronx Expy"
689219,"36061NY08454","1/31/2025 8:00:00 PM",16.15,"Jan","2025","Manhattan Bridge"
689220,"36061NY09734","1/31/2025 8:00:00 PM",13.6,"Jan","2025","Broadway/35th St"
689221,"36005NY11534","1/31/2025 8:00:00 PM",15.59,"Jan","2025","Mott Haven"
689222,"36061NY08653","1/31/2025 8:00:00 PM",13.24,"Jan","2025","FDR"
689241,"36005NY12387","1/31/2025 9:00:00 PM",20.06,"Jan","2025","Cross Bronx Expy"
689242,"36061NY08454","1/31/2025 9:00:00 PM",16.94,"Jan","2025","Manhattan Bridge"
689243,"36061NY09734","1/31/2025 9:00:00 PM",15.02,"Jan","2025","Broadway/35th St"
689244,"36005NY11534","1/31/2025 9:00:00 PM",17.06,"Jan","2025","Mott Haven"
689245,"36061NY08653","1/31/2025 9:00:00 PM",14.62,"Jan","2025","FDR"
689264,"36005NY12387","1/31/2025 10:00:00 PM",20.19,"Jan","2025","Cross Bronx Expy"
689265,"36061NY08454","1/31/2025 10:00:00 PM",17.16,"Jan","2025","Manhattan Bridge"
689266,"36061NY09734","1/31/2025 10:00:00 PM",14.88,"Jan","2025","Broadway/35th St"
689267,"36005NY11534","1/31/2025 10:00:00 PM",17.35,"Jan","2025","Mott Haven"
689268,"36061NY08653","1/31/2025 10:00:00 PM",20.38,"Jan","2025","FDR"
689287,"36005NY12387","1/31/2025 11:00:00 PM",23.52,"Jan","2025","Cross Bronx Expy"
689288,"36061NY08454","1/31/2025 11:00:00 PM",15.75,"Jan","2025","Manhattan Bridge"
689289,"36061NY09734","1/31/2025 11:00:00 PM",14.53,"Jan","2025","Broadway/35th St"
689290,"36005NY11534","1/31/2025 11:00:00 PM",17.82,"Jan","2025","Mott Haven"
689291,"36061NY08653","1/31/2025 11:00:00 PM",19.52,"Jan","2025","FDR"
575924,"36061NY08454","7/1/2024 0:00",13.93,"July","2024","Manhattan Bridge"
575939,"36005NY12387","7/1/2024 0:00",31.87,"July","2024","Cross Bronx Expy"
575944,"36061NY08454","7/1/2024 1:00",12.59,"July","2024","Manhattan Bridge"
576671,"36061NY08653","7/3/2024 11:00",12.17,"July","2024","FDR"
576679,"36061NY08653","7/3/2024 12:00",12.27,"July","2024","FDR"
577377,"36061NY09734","7/4/2024 22:00",13.02,"July","2024","Broadway/35th St"
577396,"36061NY08653","7/4/2024 23:00",13.07,"July","2024","FDR"
577411,"36061NY09734","7/4/2024 23:00",12.17,"July","2024","Broadway/35th St"
577413,"36005NY12387","7/5/2024 0:00",12.22,"July","2024","Cross Bronx Expy"
577414,"36061NY08454","7/5/2024 0:00",15.13,"July","2024","Manhattan Bridge"
577415,"36061NY09734","7/5/2024 0:00",12.04,"July","2024","Broadway/35th St"
577417,"36061NY08653","7/5/2024 0:00",20.41,"July","2024","FDR"
594761,"36005NY11534","7/5/2024 0:00",13.77,"July","2024","Mott Haven"
577432,"36061NY08653","7/5/2024 1:00",31.85,"July","2024","FDR"
577445,"36005NY12387","7/5/2024 1:00",44.93,"July","2024","Cross Bronx Expy"
577446,"36061NY08454","7/5/2024 1:00",28.2,"July","2024","Manhattan Bridge"
577447,"36061NY09734","7/5/2024 1:00",12.48,"July","2024","Broadway/35th St"
594762,"36005NY11534","7/5/2024 1:00",24.62,"July","2024","Mott Haven"
577449,"36005NY12387","7/5/2024 2:00",62.46,"July","2024","Cross Bronx Expy"
577450,"36061NY08454","7/5/2024 2:00",90.52,"July","2024","Manhattan Bridge"
577451,"36061NY09734","7/5/2024 2:00",28.53,"July","2024","Broadway/35th St"
577453,"36061NY08653","7/5/2024 2:00",63.24,"July","2024","FDR"
594763,"36005NY11534","7/5/2024 2:00",53.06,"July","2024","Mott Haven"
577468,"36061NY08653","7/5/2024 3:00",105.41,"July","2024","FDR"
577481,"36005NY12387","7/5/2024 3:00",48.01,"July","2024","Cross Bronx Expy"
577482,"36061NY08454","7/5/2024 3:00",148.62,"July","2024","Manhattan Bridge"
577483,"36061NY09734","7/5/2024 3:00",52.32,"July","2024","Broadway/35th St"
594764,"36005NY11534","7/5/2024 3:00",94.93,"July","2024","Mott Haven"
577485,"36005NY12387","7/5/2024 4:00",57.75,"July","2024","Cross Bronx Expy"
577486,"36061NY08454","7/5/2024 4:00",123.1,"July","2024","Manhattan Bridge"
577487,"36061NY09734","7/5/2024 4:00",62.44,"July","2024","Broadway/35th St"
577489,"36061NY08653","7/5/2024 4:00",82.8,"July","2024","FDR"
594765,"36005NY11534","7/5/2024 4:00",81.59,"July","2024","Mott Haven"
577503,"36061NY08454","7/5/2024 5:00",92.23,"July","2024","Manhattan Bridge"
577505,"36061NY08653","7/5/2024 5:00",77.83,"July","2024","FDR"
577518,"36005NY12387","7/5/2024 5:00",56.15,"July","2024","Cross Bronx Expy"
577519,"36061NY09734","7/5/2024 5:00",66.45,"July","2024","Broadway/35th St"
594766,"36005NY11534","7/5/2024 5:00",50.13,"July","2024","Mott Haven"
577521,"36061NY08454","7/5/2024 6:00",87.1,"July","2024","Manhattan Bridge"
577523,"36061NY08653","7/5/2024 6:00",63.86,"July","2024","FDR"
577536,"36005NY12387","7/5/2024 6:00",40.89,"July","2024","Cross Bronx Expy"
577537,"36061NY09734","7/5/2024 6:00",32.81,"July","2024","Broadway/35th St"
594767,"36005NY11534","7/5/2024 6:00",48.62,"July","2024","Mott Haven"
577539,"36061NY08454","7/5/2024 7:00",60.36,"July","2024","Manhattan Bridge"
577540,"36061NY09734","7/5/2024 7:00",42.08,"July","2024","Broadway/35th St"
577542,"36061NY08653","7/5/2024 7:00",41.63,"July","2024","FDR"
577555,"36005NY12387","7/5/2024 7:00",36.23,"July","2024","Cross Bronx Expy"
594768,"36005NY11534","7/5/2024 7:00",42.71,"July","2024","Mott Haven"
577557,"36005NY12387","7/5/2024 8:00",29.15,"July","2024","Cross Bronx Expy"
577558,"36061NY08454","7/5/2024 8:00",39.49,"July","2024","Manhattan Bridge"
577559,"36061NY09734","7/5/2024 8:00",35.47,"July","2024","Broadway/35th St"
577561,"36061NY08653","7/5/2024 8:00",27.1,"July","2024","FDR"
594769,"36005NY11534","7/5/2024 8:00",33.85,"July","2024","Mott Haven"
577575,"36061NY08454","7/5/2024 9:00",30.02,"July","2024","Manhattan Bridge"
577576,"36061NY09734","7/5/2024 9:00",23.29,"July","2024","Broadway/35th St"
577578,"36061NY08653","7/5/2024 9:00",20.95,"July","2024","FDR"
577591,"36005NY12387","7/5/2024 9:00",25.58,"July","2024","Cross Bronx Expy"
594770,"36005NY11534","7/5/2024 9:00",24.44,"July","2024","Mott Haven"
577593,"36005NY12387","7/5/2024 10:00",20.37,"July","2024","Cross Bronx Expy"
577594,"36061NY08454","7/5/2024 10:00",22.22,"July","2024","Manhattan Bridge"
577595,"36061NY09734","7/5/2024 10:00",20.4,"July","2024","Broadway/35th St"
577597,"36061NY08653","7/5/2024 10:00",19.38,"July","2024","FDR"
594771,"36005NY11534","7/5/2024 10:00",17.82,"July","2024","Mott Haven"
577619,"36005NY12387","7/5/2024 11:00",17.16,"July","2024","Cross Bronx Expy"
577620,"36061NY08454","7/5/2024 11:00",18.98,"July","2024","Manhattan Bridge"
577621,"36061NY09734","7/5/2024 11:00",14.96,"July","2024","Broadway/35th St"
577623,"36061NY08653","7/5/2024 11:00",17.35,"July","2024","FDR"
594772,"36005NY11534","7/5/2024 11:00",17.38,"July","2024","Mott Haven"
577627,"36061NY08454","7/5/2024 12:00",19.88,"July","2024","Manhattan Bridge"
577629,"36061NY08653","7/5/2024 12:00",15.87,"July","2024","FDR"
577641,"36005NY12387","7/5/2024 12:00",20.71,"July","2024","Cross Bronx Expy"
577642,"36061NY09734","7/5/2024 12:00",15.92,"July","2024","Broadway/35th St"
594773,"36005NY11534","7/5/2024 12:00",19.27,"July","2024","Mott Haven"
577644,"36005NY12387","7/5/2024 13:00",20.39,"July","2024","Cross Bronx Expy"
577645,"36061NY08454","7/5/2024 13:00",21.68,"July","2024","Manhattan Bridge"
577646,"36061NY09734","7/5/2024 13:00",19.41,"July","2024","Broadway/35th St"
577648,"36061NY08653","7/5/2024 13:00",18.59,"July","2024","FDR"
594774,"36005NY11534","7/5/2024 13:00",20.84,"July","2024","Mott Haven"
577661,"36061NY08454","7/5/2024 14:00",24.94,"July","2024","Manhattan Bridge"
577663,"36061NY08653","7/5/2024 14:00",21.11,"July","2024","FDR"
577675,"36005NY12387","7/5/2024 14:00",20.29,"July","2024","Cross Bronx Expy"
577676,"36061NY09734","7/5/2024 14:00",19.94,"July","2024","Broadway/35th St"
594775,"36005NY11534","7/5/2024 14:00",20.38,"July","2024","Mott Haven"
577678,"36005NY12387","7/5/2024 15:00",23.54,"July","2024","Cross Bronx Expy"
577679,"36061NY08454","7/5/2024 15:00",25.1,"July","2024","Manhattan Bridge"
577680,"36061NY09734","7/5/2024 15:00",19.65,"July","2024","Broadway/35th St"
577682,"36061NY08653","7/5/2024 15:00",19.73,"July","2024","FDR"
594776,"36005NY11534","7/5/2024 15:00",20.85,"July","2024","Mott Haven"
577695,"36061NY08454","7/5/2024 16:00",23.01,"July","2024","Manhattan Bridge"
577697,"36061NY08653","7/5/2024 16:00",20.25,"July","2024","FDR"
577709,"36005NY12387","7/5/2024 16:00",23.08,"July","2024","Cross Bronx Expy"
577710,"36061NY09734","7/5/2024 16:00",18.74,"July","2024","Broadway/35th St"
594777,"36005NY11534","7/5/2024 16:00",20.39,"July","2024","Mott Haven"
577712,"36005NY12387","7/5/2024 17:00",22.53,"July","2024","Cross Bronx Expy"
577713,"36061NY08454","7/5/2024 17:00",21.88,"July","2024","Manhattan Bridge"
577714,"36061NY09734","7/5/2024 17:00",20.23,"July","2024","Broadway/35th St"
577716,"36061NY08653","7/5/2024 17:00",18.92,"July","2024","FDR"
594778,"36005NY11534","7/5/2024 17:00",20.27,"July","2024","Mott Haven"
577729,"36005NY12387","7/5/2024 18:00",20.55,"July","2024","Cross Bronx Expy"
577730,"36061NY08454","7/5/2024 18:00",22.09,"July","2024","Manhattan Bridge"
577731,"36061NY09734","7/5/2024 18:00",20.01,"July","2024","Broadway/35th St"
577733,"36061NY08653","7/5/2024 18:00",20.33,"July","2024","FDR"
594779,"36005NY11534","7/5/2024 18:00",22.17,"July","2024","Mott Haven"
577745,"36005NY12387","7/5/2024 19:00",19.42,"July","2024","Cross Bronx Expy"
577746,"36061NY08454","7/5/2024 19:00",18.21,"July","2024","Manhattan Bridge"
577748,"36061NY08653","7/5/2024 19:00",16.11,"July","2024","FDR"
577760,"36061NY09734","7/5/2024 19:00",17.36,"July","2024","Broadway/35th St"
594780,"36005NY11534","7/5/2024 19:00",18.56,"July","2024","Mott Haven"
577762,"36005NY12387","7/5/2024 20:00",14.71,"July","2024","Cross Bronx Expy"
577763,"36061NY08454","7/5/2024 20:00",14.15,"July","2024","Manhattan Bridge"
577764,"36061NY09734","7/5/2024 20:00",14.71,"July","2024","Broadway/35th St"
577766,"36061NY08653","7/5/2024 20:00",13.03,"July","2024","FDR"
594781,"36005NY11534","7/5/2024 20:00",13.99,"July","2024","Mott Haven"
577779,"36005NY12387","7/5/2024 21:00",12.03,"July","2024","Cross Bronx Expy"
577780,"36061NY08454","7/5/2024 21:00",12.9,"July","2024","Manhattan Bridge"
577793,"36061NY09734","7/5/2024 21:00",13.76,"July","2024","Broadway/35th St"
594782,"36005NY11534","7/5/2024 21:00",12.22,"July","2024","Mott Haven"
577797,"36061NY08454","7/5/2024 22:00",13.11,"July","2024","Manhattan Bridge"
577798,"36061NY09734","7/5/2024 22:00",13.02,"July","2024","Broadway/35th St"
577814,"36061NY08454","7/5/2024 23:00",13.84,"July","2024","Manhattan Bridge"
577816,"36061NY08653","7/5/2024 23:00",12.34,"July","2024","FDR"
577828,"36061NY09734","7/5/2024 23:00",12.74,"July","2024","Broadway/35th St"
594784,"36005NY11534","7/5/2024 23:00",12.19,"July","2024","Mott Haven"
577831,"36061NY08454","7/6/2024 0:00",13.28,"July","2024","Manhattan Bridge"
577833,"36061NY08653","7/6/2024 0:00",12.03,"July","2024","FDR"
577846,"36061NY09734","7/6/2024 0:00",12.32,"July","2024","Broadway/35th St"
577848,"36005NY12387","7/6/2024 1:00",13.76,"July","2024","Cross Bronx Expy"
577849,"36061NY08454","7/6/2024 1:00",15.69,"July","2024","Manhattan Bridge"
577851,"36061NY08653","7/6/2024 1:00",13.76,"July","2024","FDR"
577864,"36061NY09734","7/6/2024 1:00",13.35,"July","2024","Broadway/35th St"
594786,"36005NY11534","7/6/2024 1:00",16.88,"July","2024","Mott Haven"
577866,"36005NY12387","7/6/2024 2:00",13.76,"July","2024","Cross Bronx Expy"
577867,"36061NY08454","7/6/2024 2:00",23.19,"July","2024","Manhattan Bridge"
577869,"36061NY08653","7/6/2024 2:00",17.15,"July","2024","FDR"
577882,"36061NY09734","7/6/2024 2:00",16.44,"July","2024","Broadway/35th St"
594787,"36005NY11534","7/6/2024 2:00",14.47,"July","2024","Mott Haven"
577884,"36005NY12387","7/6/2024 3:00",15.38,"July","2024","Cross Bronx Expy"
577885,"36061NY08454","7/6/2024 3:00",24.57,"July","2024","Manhattan Bridge"
577886,"36061NY09734","7/6/2024 3:00",19.02,"July","2024","Broadway/35th St"
577888,"36061NY08653","7/6/2024 3:00",19.17,"July","2024","FDR"
594788,"36005NY11534","7/6/2024 3:00",16.03,"July","2024","Mott Haven"
577902,"36005NY12387","7/6/2024 4:00",18.04,"July","2024","Cross Bronx Expy"
577903,"36061NY08454","7/6/2024 4:00",24.48,"July","2024","Manhattan Bridge"
577905,"36061NY08653","7/6/2024 4:00",18.65,"July","2024","FDR"
577918,"36061NY09734","7/6/2024 4:00",18.53,"July","2024","Broadway/35th St"
594789,"36005NY11534","7/6/2024 4:00",17.5,"July","2024","Mott Haven"
577920,"36005NY12387","7/6/2024 5:00",13.8,"July","2024","Cross Bronx Expy"
577921,"36061NY08454","7/6/2024 5:00",22.72,"July","2024","Manhattan Bridge"
577923,"36061NY08653","7/6/2024 5:00",16.31,"July","2024","FDR"
577935,"36061NY09734","7/6/2024 5:00",17.01,"July","2024","Broadway/35th St"
594790,"36005NY11534","7/6/2024 5:00",16.04,"July","2024","Mott Haven"
577939,"36061NY08454","7/6/2024 6:00",19.24,"July","2024","Manhattan Bridge"
577941,"36061NY08653","7/6/2024 6:00",14.18,"July","2024","FDR"
577953,"36061NY09734","7/6/2024 6:00",14.83,"July","2024","Broadway/35th St"
594791,"36005NY11534","7/6/2024 6:00",13.69,"July","2024","Mott Haven"
577957,"36061NY08454","7/6/2024 7:00",14.3,"July","2024","Manhattan Bridge"
577993,"36061NY08454","7/6/2024 9:00",13.13,"July","2024","Manhattan Bridge"
578011,"36061NY08454","7/6/2024 10:00",13.42,"July","2024","Manhattan Bridge"
578029,"36061NY08454","7/6/2024 11:00",13.78,"July","2024","Manhattan Bridge"
578047,"36061NY08454","7/6/2024 12:00",14.52,"July","2024","Manhattan Bridge"
578050,"36061NY08653","7/6/2024 12:00",12.64,"July","2024","FDR"
578065,"36061NY08454","7/6/2024 13:00",14.13,"July","2024","Manhattan Bridge"
578082,"36005NY12387","7/6/2024 14:00",15.03,"July","2024","Cross Bronx Expy"
578083,"36061NY08454","7/6/2024 14:00",16.31,"July","2024","Manhattan Bridge"
578085,"36061NY08653","7/6/2024 14:00",12.76,"July","2024","FDR"
578097,"36061NY09734","7/6/2024 14:00",12.79,"July","2024","Broadway/35th St"
594799,"36005NY11534","7/6/2024 14:00",16.66,"July","2024","Mott Haven"
578100,"36005NY12387","7/6/2024 15:00",17.41,"July","2024","Cross Bronx Expy"
578101,"36061NY08454","7/6/2024 15:00",24.13,"July","2024","Manhattan Bridge"
578103,"36061NY08653","7/6/2024 15:00",18.08,"July","2024","FDR"
578115,"36061NY09734","7/6/2024 15:00",17.32,"July","2024","Broadway/35th St"
594800,"36005NY11534","7/6/2024 15:00",15.84,"July","2024","Mott Haven"
578118,"36005NY12387","7/6/2024 16:00",18.04,"July","2024","Cross Bronx Expy"
578119,"36061NY08454","7/6/2024 16:00",25.31,"July","2024","Manhattan Bridge"
578121,"36061NY08653","7/6/2024 16:00",22.43,"July","2024","FDR"
578133,"36061NY09734","7/6/2024 16:00",18.99,"July","2024","Broadway/35th St"
594801,"36005NY11534","7/6/2024 16:00",17.45,"July","2024","Mott Haven"
578136,"36005NY12387","7/6/2024 17:00",17.39,"July","2024","Cross Bronx Expy"
578137,"36061NY08454","7/6/2024 17:00",27.34,"July","2024","Manhattan Bridge"
578139,"36061NY08653","7/6/2024 17:00",22.21,"July","2024","FDR"
